Date,ADS
2014-07-23,269.4927970966
2014-07-24,269.20547021734
2014-07-25,268.07597834716
2014-07-28,264.24165068258
2014-07-29,265.5593911978
2014-07-30,267.96699228951
2014-07-31,259.87230055319
2014-08-01,259.14902944333
2014-08-04,259.14902944333
2014-08-05,256.36493106156
2014-08-06,255.73083036251
2014-08-07,254.00686908697
2014-08-08,259.77322231896
2014-08-11,260.3577839009
2014-08-12,255.27507048507
2014-08-13,258.69326956589
2014-08-14,260.37759954774
2014-08-15,257.11792564168
2014-08-18,262.0222982359
2014-08-19,262.84464757999
2014-08-20,264.47943844473
2014-08-21,265.74763984283
2014-08-22,263.56791868984
2014-08-25,262.90409452052
2014-08-26,263.89487686279
2014-08-27,263.13197445924
2014-08-28,262.26008599805
2014-08-29,262.20063905751
2014-09-02,261.87368088456
2014-09-03,261.04142371706
2014-09-04,259.31746244152
2014-09-05,259.55525020366
2014-09-08,254.08613167435
2014-09-09,243.37577455444
2014-09-10,256.820690939
2014-09-11,250.53913088903
2014-09-12,255.53267389406
2014-09-15,248.71609137926
2014-09-16,247.96309679914
2014-09-17,245.75365217588
2014-09-18,247.02185357398
2014-09-19,243.98015178322
2014-09-22,239.25412001061
2014-09-23,242.20665139057
2014-09-24,245.7635599993
2014-09-25,240.84927958166
2014-09-26,246.07070252541
2014-09-29,248.6467366153
2014-09-30,245.9815321146
2014-10-01,240.40342752764
2014-10-02,241.42393334018
2014-10-03,249.53844072334
2014-10-06,247.17047092532
2014-10-07,240.96817346273
2014-10-08,246.68498757761
2014-10-09,239.76932682859
2014-10-10,234.78569164699
2014-10-13,232.45735314266
2014-10-14,237.0644910342
2014-10-15,236.47992945226
