Date,ACN
2015-08-24,88.105388583266
2015-08-25,87.60149459439
2015-08-26,90.358650382579
2015-08-27,91.014663311493
2015-08-28,91.128752516521
2015-08-31,89.626577983646
2015-09-01,87.744106100675
2015-09-02,89.778696923684
2015-09-03,90.900574106464
2015-09-04,89.797711791189
2015-09-08,92.336196603073
2015-09-09,90.815007202693
2015-09-10,92.041466156749
2015-09-11,92.554867579377
2015-09-14,91.756243144178
2015-09-15,93.401029183339
2015-09-16,94.08556441351
2015-09-17,93.676744762158
2015-09-18,92.72600138692
2015-09-21,93.581670424634
2015-09-22,92.859105459454
2015-09-23,93.039746700749
2015-09-24,92.954179796977
2015-09-25,92.16506279553
2015-09-28,91.223826854045
2015-09-29,91.841810047949
2015-09-30,93.420044050844
2015-10-01,93.591177858386
2015-10-02,94.494384064862
2015-10-05,96.614541791642
2015-10-06,96.500452586613
2015-10-07,97.565285166879
2015-10-08,99.837561833697
2015-10-09,99.618890857393
2015-10-12,99.875591568707
2015-10-13,98.382924469584
2015-10-14,98.430461638346
2015-10-15,98.305537690157
2015-10-16,98.987814637957
2015-10-19,99.074300448242
2015-10-20,99.429853223857
2015-10-21,98.51694744863
2015-10-22,102.3031040322
2015-10-23,103.77336280704
2015-10-26,103.75414373809
2015-10-27,103.65804839333
2015-10-28,105.44542180587
2015-10-29,103.73492466913
2015-10-30,103.01420958343
2015-11-02,103.39859096247
2015-11-03,103.11991446267
2015-11-04,102.36076123906
2015-11-05,101.94755125659
2015-11-06,101.8610654463
2015-11-09,100.78479758498
2015-11-10,100.96737874003
2015-11-11,100.99620734346
2015-11-12,100.24666365432
2015-11-13,99.122348120622
2015-11-16,102.17818008401
2015-11-17,102.13974194611
2015-11-18,103.6676579278
2015-11-19,103.09108585924
2015-11-20,103.75414373809
2015-11-23,103.6292197899
2015-11-24,103.15835260057
2015-11-25,102.91811423867
2015-11-27,103.26405747981
2015-11-30,103.03342865238
2015-12-01,103.9078962897
2015-12-02,103.388981428
2015-12-03,101.79379870497
2015-12-04,104.84002113388
2015-12-07,104.68626858226
2015-12-08,104.65743997884
2015-12-09,103.10069539371
2015-12-10,103.39859096247
2015-12-11,101.18839803298
2015-12-14,102.20700868744
2015-12-15,102.55295192858
2015-12-16,104.82080206493
2015-12-17,99.228052999859
2015-12-18,97.949984914542
