Date,ABBV
2016-12-02,57.31845375094
2016-12-05,58.697645890665
2016-12-06,59.430643111777
2016-12-07,57.858556966496
2016-12-08,58.736224691776
2016-12-09,59.353485509555
2016-12-12,59.835720523445
2016-12-13,59.787497022056
2016-12-14,59.478866613166
2016-12-15,59.816431122889
2016-12-16,60.009325128445
2016-12-19,60.009325128445
2016-12-20,59.951456926778
2016-12-21,59.266683207055
2016-12-22,59.469221912888
2016-12-23,60.125061531778
2016-12-27,60.279376736223
2016-12-28,60.057548629834
2016-12-29,60.501204842612
2016-12-30,60.395113139557
2017-01-03,60.192574433723
2017-01-04,61.041308058169
2017-01-05,61.504253671503
2017-01-06,61.523543072059
2017-01-09,61.928620483726
2017-01-10,61.793594679837
2017-01-11,59.584958316222
2017-01-12,59.721397540368
2017-01-13,60.413339319964
2017-01-17,60.286645754686
2017-01-18,60.091732577335
2017-01-19,59.818854129043
2017-01-20,59.594703975089
2017-01-23,59.409536456606
2017-01-24,59.039201419639
2017-01-25,59.818854129043
2017-01-26,59.7116518815
2017-01-27,58.473953205321
2017-01-30,58.893016536626
2017-01-31,59.555721339619
2017-02-01,59.341316844533
2017-02-02,59.341316844533
2017-02-03,59.126912349447
2017-02-06,59.107421031712
2017-02-07,59.019710101904
2017-02-08,58.980727466434
2017-02-09,59.292588550195
2017-02-10,58.883270877758
2017-02-13,58.970981807566
2017-02-14,59.27309723246
2017-02-15,60.081986918467
2017-02-16,59.916310717719
2017-02-17,60.198934824878
2017-02-21,60.257408778083
2017-02-22,59.799362811308
2017-02-23,60.364611025626
2017-02-24,60.510795908639
2017-02-27,60.637489473918
2017-02-28,60.267154436951
2017-03-01,61.231974664838
2017-03-02,61.641292337276
2017-03-03,61.729003267084
2017-03-06,61.933662103302
2017-03-07,62.070101327448
2017-03-08,62.508655976488
2017-03-09,62.85949969572
2017-03-10,64.204400619442
2017-03-13,64.17516364284
2017-03-14,63.999741783224
2017-03-15,64.857359763568
2017-03-16,64.223891937177
2017-03-17,64.019233100959
2017-03-20,64.126435348502
2017-03-21,63.687880699462
2017-03-22,63.85355690021
2017-03-23,63.980250465489
2017-03-24,63.951013488886
2017-03-27,64.418805114528
2017-03-28,64.301857208118
2017-03-29,64.097198371899
2017-03-30,63.795082947005
2017-03-31,63.502713180978
2017-04-03,63.3760196157
2017-04-04,63.453984886641
2017-04-05,63.307800003627
2017-04-06,63.424747910038
2017-04-07,63.873048217945
2017-04-10,63.317545662495
2017-04-11,63.171360779482
2017-04-12,63.358374779919
2017-04-13,63.12214656884
2017-04-17,63.29931772715
2017-04-18,62.649690146681
2017-04-19,62.452833304115
2017-04-20,62.777647094349
2017-04-21,62.817018462862
2017-04-24,63.64381720164
2017-04-25,64.086745097414
2017-04-26,64.017845202516
2017-04-27,65.031657941732
2017-04-28,64.903700994064
2017-05-01,65.435214468992
2017-05-02,65.582857100917
2017-05-03,65.691128364328
2017-05-04,66.173427628616
2017-05-05,65.937199417536
2017-05-08,65.169457731528
2017-05-09,65.130086363015
2017-05-10,64.943072362577
2017-05-11,64.273759097852
2017-05-12,65.021815099604
2017-05-15,65.62222846943
2017-05-16,65.79939962774
2017-05-17,64.34265899275
2017-05-18,64.598572888086
2017-05-19,64.549358677445
2017-05-22,64.411558887648
2017-05-23,64.805272572781
2017-05-24,64.893858151935
2017-05-25,65.277728994939
2017-05-26,65.021815099604
2017-05-30,64.98244373109
2017-05-31,64.98244373109
2017-06-01,65.661599837944
2017-06-02,66.193113312872
2017-06-05,66.449027208208
2017-06-06,66.803369524827
2017-06-07,67.669539632118
2017-06-08,67.679382474247
2017-06-09,68.575081107923
2017-06-12,68.437281318126
2017-06-13,68.575081107923
2017-06-14,69.411722688829
2017-06-15,69.490465425855
2017-06-16,69.933393321629
2017-06-19,70.21883574335
2017-06-20,70.10072163781
2017-06-21,70.21883574335
2017-06-22,72.029918694959
2017-06-23,71.49840522003
2017-06-26,71.596833641313
2017-06-27,71.252334166823
2017-06-28,71.774004799623
2017-06-29,71.340919745977
2017-06-30,71.370448272362
2017-07-03,71.281862693207
2017-07-05,71.340919745977
2017-07-06,70.602706586354
2017-07-07,70.897991850203
2017-07-10,70.701135007637
2017-07-11,70.710977849766
2017-07-12,71.380291114491
2017-07-13,72.125077123615
2017-07-14,72.601740169455
2017-07-17,72.194590484467
2017-07-18,71.727857918749
2017-07-19,72.264103845318
2017-07-20,73.495483380404
2017-07-21,74.111173147947
2017-07-24,73.396178579187
2017-07-25,72.015841842277
2017-07-26,72.085355203128
2017-07-27,71.231333912666
2017-07-28,69.950301976972
2017-07-31,69.423986530524
2017-08-01,69.890719096242
2017-08-02,70.218424940256
2017-08-03,70.496478383663
2017-08-04,70.496478383663
2017-08-07,70.724879426461
2017-08-08,70.973141429502
2017-08-09,71.519317836194
2017-08-10,69.950301976972
2017-08-11,70.138981099283
2017-08-14,70.327660221595
2017-08-15,69.850997175755
2017-08-16,69.930441016728
2017-08-17,69.364403649794
2017-08-18,69.473638931132
2017-08-21,70.208494460135
2017-08-22,71.251194872909
2017-08-23,71.022793830111
2017-08-24,71.608692157289
2017-08-25,71.97611992179
2017-08-28,72.81028025201
2017-08-29,73.376317618944
2017-08-30,73.406109059309
2017-08-31,74.776515316098
2017-09-01,74.895681077558
2017-09-05,74.72686291549
2017-09-06,76.514349337389
2017-09-07,81.211466434934
2017-09-08,84.746717358245
2017-09-11,86.39517705844
2017-09-12,87.139963067565
2017-09-13,87.854957636324
2017-09-14,88.599743645449
2017-09-15,86.762604822942
2017-09-18,84.726856398001
2017-09-19,85.769556810776
2017-09-20,86.802326743428
2017-09-21,86.802326743428
2017-09-22,86.87184010428
2017-09-25,85.968166413209
2017-09-26,84.756647838366
2017-09-27,84.160819031067
2017-09-28,88.341551162285
2017-09-29,88.242246361069
2017-10-02,89.761609819683
2017-10-03,89.076406691288
2017-10-04,89.275016293721
2017-10-05,89.553069737128
2017-10-06,89.860914620899
2017-10-09,90.148898544428
2017-10-10,90.536187269172
2017-10-11,91.737775363893
2017-10-12,91.42
2017-10-13,90.67
2017-10-16,91.04
2017-10-17,92.17
2017-10-18,96.04
2017-10-19,96.48
2017-10-20,96.1
2017-10-23,94.51
2017-10-24,91.69
2017-10-25,91.79
2017-10-26,89.56
2017-10-27,91.93
2017-10-30,90.96
2017-10-31,90.25
2017-11-01,92.44
2017-11-02,91.02
2017-11-03,92.31
2017-11-07,93.96
2017-11-09,95.89
2017-11-10,95.43
2017-11-13,95.12
2017-11-14,94.75
2017-11-15,93.76
2017-11-16,94.47
2017-11-17,93.61
2017-11-20,93.6
2017-11-21,94.68
2017-11-22,94.47
2017-11-24,94.72
2017-11-27,95.42
2017-11-28,95.42
2017-11-29,95.82
2017-11-30,96.92
2017-12-01,96.32
2017-12-04,95.22
2017-12-05,95.41
2017-12-06,94.4
2017-12-07,94.24
2017-12-08,95.95
2017-12-11,96.47
2017-12-12,96.3
2017-12-13,97.35
2017-12-14,96.3
2017-12-15,97.45
2017-12-18,98.19
2017-12-19,97.92
2017-12-20,97.41
2017-12-21,97.91
2017-12-22,98.21
2017-12-26,97.75
2017-12-27,98.09
2017-12-28,97.79
2017-12-29,96.71
2018-01-02,98.41
2018-01-03,99.95
2018-01-04,99.38
2018-01-05,101.11
2018-01-08,99.49
2018-01-09,100.24
2018-01-10,99.69
2018-01-11,99.27
2018-01-12,100.34
2018-01-16,102.49
2018-01-17,104.36
2018-01-18,103.81
2018-01-19,104.64
2018-01-22,106.49
2018-01-23,105.38
2018-01-24,105.51
2018-01-25,108.3
2018-01-26,123.21
2018-01-29,122.31
2018-01-30,115.88
2018-01-31,112.22
2018-02-01,116.34
2018-02-02,115.17
2018-02-05,109.51
2018-02-06,111.2
2018-02-07,113.62
2018-02-08,108.48
2018-02-09,111.3
2018-02-12,111.93
2018-02-13,111.86
2018-02-14,113.08
2018-02-15,114.9
2018-02-16,118.6
2018-02-20,117.98
2018-02-21,117.91
2018-02-22,117.56
2018-02-23,118.75
2018-02-26,121.54
2018-02-27,118.26
2018-02-28,115.83
2018-03-01,113.84
2018-03-02,115.04
2018-03-05,115.66
2018-03-06,114.56
2018-03-07,114.72
2018-03-08,117.01
2018-03-09,119.29
2018-03-12,118.3
2018-03-13,119.75
2018-03-14,118.94
2018-03-15,114.93
2018-03-16,113.71
2018-03-19,112.03
2018-03-20,112.65
2018-03-21,112.45
2018-03-22,98.1
2018-03-23,97.46
2018-03-26,95.28
2018-03-27,92.01
